Left|0|-0.0660402700304985|0.04362861067056656|0.059484586119651794
Left|1|-0.027488190680742264|0.043513618409633636|0.06101200729608536
Left|2|0.0031987298280000687|0.03869915381073952|0.04899519681930542
Left|3|0.03309573233127594|0.03388328105211258|0.027691619470715523
Left|4|0.055958252400159836|0.025304613634943962|0.010602203197777271
Left|5|0.024584438651800156|-0.005868409760296345|0.019919902086257935
Left|6|0.03585712984204292|0.025129418820142746|0.004480933770537376
Left|7|0.028071993961930275|0.04464743286371231|0.0257441196590662
Left|8|0.00946606695652008|0.049978241324424744|0.04799167811870575
Left|9|0.006498631555587053|-0.00586274266242981|-0.0002951924398075789
Left|10|0.024621736258268356|0.026826675981283188|-0.004588653799146414
Left|11|0.015327641740441322|0.04583628848195076|0.01481710560619831
Left|12|-0.004055066034197807|0.048788685351610184|0.029210543259978294
Left|13|-0.014604165218770504|0.0010536285117268562|-0.014379158616065979
Left|14|0.008351174183189869|0.026550104841589928|-0.014599218964576721
Left|15|0.0024192482233047485|0.04640819877386093|0.003740892978385091
Left|16|-0.014064235612750053|0.05260737985372543|0.024299388751387596
Left|17|-0.03662440553307533|0.016350438818335533|-0.02012535370886326
Left|18|-0.01378583163022995|0.022096440196037292|-0.02323363721370697
Left|19|-0.001935560256242752|0.036332979798316956|-0.011784162372350693
Left|20|-0.0017494000494480133|0.045202724635601044|-0.0036054051015526056
--------------------
Left|0|-0.06260257214307785|0.041801780462265015|0.050205156207084656
Left|1|-0.024183381348848343|0.04397633671760559|0.053008783608675
Left|2|0.0041622258722782135|0.040339987725019455|0.04239272326231003
Left|3|0.03335650637745857|0.03611164540052414|0.021980728954076767
Left|4|0.05389905720949173|0.028003212064504623|0.0048265838995575905
Left|5|0.02107428014278412|-0.002166236750781536|0.018166454508900642
Left|6|0.03236398100852966|0.029558930546045303|0.004520472604781389
Left|7|0.023951105773448944|0.04738544300198555|0.0214961227029562
Left|8|0.00449671596288681|0.04968400299549103|0.042604971677064896
Left|9|0.004832422360777855|-0.003949138335883617|-0.0002765531826298684
Left|10|0.021477770060300827|0.027617614716291428|-0.004831947386264801
Left|11|0.013699738308787346|0.047458916902542114|0.0137870442122221
Left|12|-0.0047414470463991165|0.04655417799949646|0.026737628504633904
Left|13|-0.012877896428108215|0.00035419315099716187|-0.013713903725147247
Left|14|0.006222746334969997|0.026934802532196045|-0.013807950541377068
Left|15|0.0019442569464445114|0.0453173965215683|0.004766117315739393
Left|16|-0.014134863391518593|0.04939395189285278|0.02293429523706436
Left|17|-0.03197642043232918|0.014365613460540771|-0.020367581397294998
Left|18|-0.011994365602731705|0.02403363585472107|-0.02093384973704815
Left|19|-0.004009891301393509|0.03763957321643829|-0.008746645413339138
Left|20|-0.011223938316106796|0.04417743161320686|0.0015139990719035268
--------------------
Left|0|-0.06483767926692963|0.04301747307181358|0.04784567654132843
Left|1|-0.026152491569519043|0.044241514056921005|0.05073215067386627
Left|2|0.002959601581096649|0.04077960550785065|0.04235031455755234
Left|3|0.03229978308081627|0.03556489944458008|0.025039715692400932
Left|4|0.05462709069252014|0.026094865053892136|0.011374292895197868
Left|5|0.0212770476937294|-0.0022117672488093376|0.01871289685368538
Left|6|0.03310630843043327|0.02925034798681736|0.006570285651832819
Left|7|0.024038992822170258|0.04724498093128204|0.02262207493185997
Left|8|0.004610856994986534|0.050691261887550354|0.04347662627696991
Left|9|0.005051914136856794|-0.004272446967661381|0.0002106389874825254
Left|10|0.021736914291977882|0.02740909531712532|-0.0034940207842737436
Left|11|0.013933208771049976|0.048744507133960724|0.01402606163173914
Left|12|-0.005688220262527466|0.04840522259473801|0.02735878899693489
Left|13|-0.01293216086924076|0.0004319939762353897|-0.01414231676608324
Left|14|0.007323910482227802|0.02803974598646164|-0.014206868596374989
Left|15|0.0020389072597026825|0.046559348702430725|0.0049885637126863
Left|16|-0.013634255155920982|0.050226204097270966|0.02289976365864277
Left|17|-0.031955014914274216|0.015084376558661461|-0.021323464810848236
Left|18|-0.011638259515166283|0.024539213627576828|-0.0224460456520319
Left|19|-0.0022935420274734497|0.03910228610038757|-0.009936007671058178
Left|20|-0.008278317749500275|0.04580552875995636|-0.0006071600946597755
--------------------
Left|0|-0.0631830170750618|0.042667314410209656|0.05087712034583092
Left|1|-0.02556520700454712|0.04395537078380585|0.05307377502322197
Left|2|0.003807639703154564|0.0409650020301342|0.0429203175008297
Left|3|0.032673291862010956|0.03719860315322876|0.022770900279283524
Left|4|0.05346967279911041|0.027851810678839684|0.0060293045826256275
Left|5|0.021068958565592766|-0.00226697139441967|0.018710270524024963
Left|6|0.032548148185014725|0.029418591409921646|0.004903980530798435
Left|7|0.02391291782259941|0.04748614877462387|0.02175148017704487
Left|8|0.004658320918679237|0.050526395440101624|0.0445391871035099
Left|9|0.0048302775248885155|-0.0039007002487778664|-7.069521234370768e-05
Left|10|0.0212060809135437|0.027355529367923737|-0.004391752183437347
Left|11|0.013211347162723541|0.04795173183083534|0.013873194344341755
Left|12|-0.005339466035366058|0.04720968008041382|0.027634108439087868
Left|13|-0.012742066755890846|0.00023529771715402603|-0.014096420258283615
Left|14|0.006108134984970093|0.02735722064971924|-0.013854105025529861
Left|15|0.002444664016366005|0.045998550951480865|0.0042857336811721325
Left|16|-0.014169817790389061|0.051332175731658936|0.023148898035287857
Left|17|-0.03162417560815811|0.014639855362474918|-0.02067999728024006
Left|18|-0.012136613018810749|0.024028435349464417|-0.021576931700110435
Left|19|-0.0034528616815805435|0.038080159574747086|-0.009373807348310947
Left|20|-0.010878138244152069|0.04577867314219475|0.0010181432589888573
--------------------
Left|0|-0.06336428225040436|0.042355988174676895|0.049488503485918045
Left|1|-0.024943940341472626|0.044290341436862946|0.05170786753296852
Left|2|0.003139980137348175|0.04042425379157066|0.042230408638715744
Left|3|0.03195194527506828|0.03602642938494682|0.02401096001267433
Left|4|0.05302697792649269|0.026481015607714653|0.008762631565332413
Left|5|0.02040790021419525|-0.002221674658358097|0.018313918262720108
Left|6|0.03257494419813156|0.029340554028749466|0.005299156066030264
Left|7|0.024640051648020744|0.047561973333358765|0.022082719951868057
Left|8|0.005568705499172211|0.05055060237646103|0.04393976926803589
Left|9|0.004496139939874411|-0.003908437676727772|-6.920598389115185e-05
Left|10|0.02181784063577652|0.027616901323199272|-0.004519409034401178
Left|11|0.014516977593302727|0.04806939512491226|0.01401357538998127
Left|12|-0.005133200436830521|0.048766326159238815|0.02792472019791603
Left|13|-0.012557443231344223|0.00018291035667061806|-0.013797967694699764
Left|14|0.00748484767973423|0.027340075001120567|-0.014797533862292767
Left|15|0.0023761969059705734|0.04624999314546585|0.004180250223726034
Left|16|-0.013383932411670685|0.05056990683078766|0.023043252527713776
Left|17|-0.03146016225218773|0.014658014290034771|-0.02079104259610176
Left|18|-0.011151175014674664|0.02399931475520134|-0.021923797205090523
